scale,governance,seed,N,M,D1_csi,D1_frag_onset,D1_stab_var,D1_n_comm_g1,D1_mod_g1,D2_max_gini,D2_transition,D3_alg_conn,D3_norm_gap,D3_fiedler_bim,D3_entropy,D4_h1_bars,D4_h1_persist,D4_h1_entropy,D4_h1_bars_norm,D4_cycle_rank,D4_cycle_rank_norm,BL_mean_degree,BL_std_degree,BL_max_in_degree,BL_max_out_degree,BL_mean_betweenness,BL_max_betweenness,BL_max_pagerank,BL_diameter,BL_density,MTTD_stew_mean,MTTD_stew_max,MTTD_bc_mean,MTTD_rand_mean,MTTD_stew_undetected
small,poor,48,44,75,0.631578947368421,0.6951927961775606,0.10666941874558422,6,0.4128276456200769,0.6081818181818182,0,0.060392255333321807,0.006368649850509286,0.9027460337103469,5.081448800652153,32,32.0,4.999999999999954,0.7272727272727273,32,0.7272727272727273,3.409090909090909,1.4972426447273275,4,7,0.0018498942917547564,0.010566629752676263,0.0623910785417158,11,0.03964059196617336,2.0,2.0,2.25,1.125,0
small,poor,49,46,75,0.6842105263157895,0.12742749857031338,0.10335429906561862,7,0.405739541484306,0.622618466047875,0,0.05938265458737881,0.005666426421186504,0.6410238690933596,5.120171893897847,30,30.0,4.906890595608473,0.6521739130434783,30,0.6521739130434783,3.260869565217391,1.5939393721585529,3,9,0.0017347386912604304,0.008585858585858586,0.0508897027276993,13,0.036231884057971016,2.625,7.0,3.0,2.75,0
small,poor,50,46,77,0.3684210526315789,0.1,0.10178913230292172,7,0.48158560853362614,0.5952613580850025,0,0.061497383151501814,0.006370270389601151,0.9145822231323868,5.1508262423842694,32,32.0,4.999999999999954,0.6956521739130435,32,0.6956521739130435,3.347826086956522,1.4328049611551377,3,8,0.0016688625384277556,0.005976430976430976,0.06338918127390152,10,0.03719806763285024,2.25,3.0,2.375,6.25,0
small,poor,51,46,78,0.7368421052631579,0.42813323987193935,0.10416730614029304,7,0.44038001407244665,0.5995870779693951,0,0.05943477447365527,0.0061741312312485865,0.8830222285188073,5.131090650908196,33,33.0,5.044394119358405,0.717391304347826,33,0.717391304347826,3.391304347826087,1.5808399097998127,3,8,0.0016578831796223103,0.005892255892255892,0.06061295633735577,12,0.03768115942028986,1.75,2.0,2.375,4.75,0
medium,well,42,65,100,0.6842105263157895,0.6951927961775606,0.08492913372832216,4,0.5815179581783461,0.6220489188231124,0,0.05992359178800669,0.006880105907464892,0.7357610885601186,5.64847434089404,36,41.0,5.076825785000301,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.3162615160743039,2,7,0.0006219474969474969,0.003472222222222222,0.041010255602448205,11,0.02403846153846154,2.4,4.0,2.4,2.2666666666666666,0
medium,well,43,65,100,0.6842105263157895,1.1288378916846888,0.08929600625502035,4,0.5883843000004416,0.6360975609756098,0,0.03468522217916874,0.004019805755081988,0.5745892918651868,5.654727480547173,36,39.0,5.112199975216978,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.2564625839443333,2,7,0.0005456349206349205,0.0028935185185185184,0.04441647694924547,13,0.02403846153846154,2.533333333333333,4.0,2.6666666666666665,2.466666666666667,0
medium,well,44,65,100,0.7894736842105263,0.6951927961775606,0.07926541424984306,6,0.603422665821702,0.6316319194823867,0,0.04851079475791016,0.005633315806321699,0.816080354560951,5.668677461589104,36,42.0,5.070656113151876,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.1543588604494812,2,7,0.0006105006105006105,0.003720238095238095,0.037774559877610046,12,0.02403846153846154,2.8666666666666667,4.0,2.6666666666666665,2.0,0
medium,well,45,65,100,0.631578947368421,0.6951927961775606,0.08507600450441179,5,0.6157857067926081,0.6519509476031216,0,0.04551257647191289,0.004374442067130595,0.8421054557944893,5.634589392869151,36,41.0,5.076825785000301,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.3846153846153848,2,9,0.0005647130647130647,0.0033482142857142855,0.04470171696126535,11,0.02403846153846154,2.933333333333333,4.0,2.4,2.2666666666666666,0
medium,well,46,65,100,0.5789473684210527,0.12742749857031338,0.08217779446179056,7,0.5695086057782088,0.6416783216783217,0,0.10568499518250561,0.011294503037349432,0.5200678862861431,5.650864673568226,37,46.0,5.0666152167383975,0.5692307692307692,37,0.5692307692307692,3.076923076923077,1.2564625839443333,2,8,0.0006486568986568987,0.003720238095238095,0.040812958492465225,10,0.02403846153846154,2.466666666666667,4.0,2.4,2.2666666666666666,0
medium,well,47,65,100,0.7368421052631579,0.6951927961775606,0.08149919372278452,6,0.5918618620905244,0.6447227191413238,0,0.06626862128608828,0.007050952865045954,0.7183397542232187,5.642022505027754,36,43.0,5.048016789434826,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.3734593305025011,2,8,0.0006181318681318681,0.004464285714285714,0.04791402638235254,10,0.02403846153846154,2.6666666666666665,4.0,2.0,2.2,0
medium,well,48,65,100,0.7368421052631579,1.438449888287663,0.08434200894812871,5,0.6017121057239527,0.6440071556350626,0,0.05540469675541957,0.006940672371680488,0.5911079879626876,5.671742550476059,36,42.0,5.070656113151876,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.1273889821883853,2,6,0.0006143162393162393,0.003224206349206349,0.039090467877039764,10,0.02403846153846154,2.6666666666666665,4.0,2.533333333333333,2.3333333333333335,0
medium,well,49,65,100,0.7894736842105263,0.8858667904100825,0.08168659816995519,7,0.6031773289261839,0.6261538461538462,0,0.0408417301219207,0.00434914752073127,0.715701969943056,5.6736947593353095,36,42.0,5.0526826011956025,0.5538461538461539,36,0.5538461538461539,3.076923076923077,1.1409536133993328,2,8,0.0006486568986568986,0.002976190476190476,0.046742689802279254,13,0.02403846153846154,2.3333333333333335,4.0,2.0,2.0,0
medium,well,50,65,100,0.7894736842105263,1.1288378916846888,0.08629951475654822,7,0.5982104422027714,0.6534451330659862,0,0.04840682776441174,0.00563319260594728,0.8369055221928916,5.641783709829596,37,41.0,5.11364956559364,0.5692307692307692,37,0.5692307692307692,3.076923076923077,1.2926739407753849,2,7,0.0005837912087912088,0.0043816137566137555,0.040767384654686586,12,0.02403846153846154,2.933333333333333,4.0,2.6666666666666665,2.8,0
medium,well,51,65,100,0.8421052631578947,0.5455594781168519,0.07877089694707604,6,0.6360656502085705,0.6169230769230769,0,0.04745792068225245,0.006281385919918967,0.8633192891359464,5.689498973070582,36,43.0,5.016738232040724,0.5538461538461539,36,0.5538461538461539,3.076923076923077,0.9656833739369364,2,6,0.0006524725274725275,0.004464285714285714,0.04510849193226707,12,0.02403846153846154,3.066666666666667,4.0,2.4,2.466666666666667,0
medium,baseline,42,65,112,0.5263157894736842,0.33598182862837817,0.0792434096548332,8,0.4349778687805632,0.6565858798735511,0,0.30504122679471424,0.02621562847643961,0.8871510218503953,5.655480065441401,48,49.0,5.573893517584526,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.673602923504297,3,10,0.000953907203907204,0.007688492063492063,0.052644341698084615,7,0.026923076923076925,2.6,4.0,2.2666666666666666,2.066666666666667,0
medium,baseline,43,65,112,0.5789473684210527,0.42813323987193935,0.07717896886315892,9,0.43374346506078015,0.6397435897435897,0,0.3562194854496056,0.03781929012205911,0.5064799125843251,5.682060719096846,48,51.0,5.554778283147898,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.4361355113987648,3,7,0.0009271978021978022,0.0071097883597883585,0.04157267534621082,8,0.026923076923076925,2.2666666666666666,4.0,2.1333333333333333,2.066666666666667,0
medium,baseline,44,65,112,0.5263157894736842,0.33598182862837817,0.07731352461815277,9,0.44588622605233164,0.6269362037280126,0,0.37123598812034764,0.040734460479555125,0.8333343992993723,5.68822888538536,48,50.0,5.563856189774656,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.392626397862567,3,7,0.0009577228327228327,0.005952380952380952,0.04899012462495429,7,0.026923076923076925,2.466666666666667,4.0,2.0,2.2,0
medium,baseline,45,65,112,0.5263157894736842,0.33598182862837817,0.07531326360401644,8,0.4812150907056029,0.6147733061640347,0,0.41326643230212373,0.04386965078821313,0.752977604443686,5.715229253618479,48,50.0,5.563856189774656,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.2029549416815146,3,7,0.0010111416361416362,0.009300595238095238,0.05172106125688963,7,0.026923076923076925,2.6,4.0,2.0,2.066666666666667,0
medium,baseline,46,65,112,0.5263157894736842,0.33598182862837817,0.0771183514761579,8,0.46630216661464063,0.620053050397878,0,0.3856142813768553,0.0455686894257745,0.46758643632704366,5.701887269396205,48,50.0,5.563856189774656,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.2652852427662824,3,6,0.0009386446886446888,0.005704365079365079,0.04445743608946388,7,0.026923076923076925,2.2666666666666666,4.0,2.2666666666666666,2.4,0
medium,baseline,47,65,112,0.5789473684210527,0.33598182862837817,0.07500610765346766,9,0.47791683574145305,0.6215593929879644,0,0.4647538391548824,0.05165336671126499,0.2351080301203545,5.692893630965189,48,50.0,5.563856189774656,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.3590807892527863,3,7,0.0009653540903540904,0.007895171957671959,0.03669428658742127,7,0.026923076923076925,2.1333333333333333,3.0,2.0,1.9333333333333333,0
medium,baseline,48,65,112,0.42105263157894735,0.33598182862837817,0.07680008326505261,8,0.4590638750982817,0.6240215924426451,0,0.3942218472871956,0.040123378146768016,0.7020015359757324,5.670457683384324,48,51.0,5.554778283147898,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.529512433432193,3,8,0.0009081196581196581,0.0051256613756613745,0.04450773068345699,7,0.026923076923076925,2.2,4.0,2.2666666666666666,2.3333333333333335,0
medium,baseline,49,65,112,0.5789473684210527,0.33598182862837817,0.07663067887684068,9,0.45938476589231125,0.6091264667535854,0,0.40852784367010275,0.039784276657878495,0.30378184336203073,5.699810312840649,48,50.0,5.563856189774656,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.336249276960521,3,9,0.000972985347985348,0.0052496693121693114,0.05686936832171683,7,0.026923076923076925,2.066666666666667,3.0,1.8666666666666667,2.0,0
medium,baseline,50,65,112,0.5263157894736842,0.33598182862837817,0.07636343036679176,7,0.46337155811821495,0.6350515463917525,0,0.38821751006570027,0.042676569690924704,0.6330928848212826,5.677219726205352,48,50.0,5.563856189774656,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.4574030563433897,3,7,0.0009462759462759463,0.005580357142857142,0.04893180331183961,7,0.026923076923076925,2.466666666666667,3.0,2.0,2.2666666666666666,0
medium,baseline,51,65,112,0.3157894736842105,0.33598182862837817,0.0760628045335933,6,0.4704943993703591,0.6130686517783291,0,0.38081064664582615,0.042644686372266344,0.4229814790201105,5.70409010908399,48,53.0,5.539241209280112,0.7384615384615385,48,0.7384615384615385,3.4461538461538463,1.2530672427259837,3,7,0.0008699633699633699,0.0046296296296296285,0.04414002857470797,7,0.026923076923076925,2.4,4.0,2.2666666666666666,2.533333333333333,0
medium,poor,42,76,132,0.42105263157894735,0.16237767391887217,0.07114861477728125,8,0.46086582977963697,0.6765384003816187,0,0.10157791212141919,0.007597048371432638,0.20386066821344062,5.8428881254499,57,57.0,5.832890014164659,0.75,57,0.75,3.473684210526316,1.9020327367992267,4,12,0.0006590801327643434,0.005585585585585586,0.04313958658218437,12,0.023157894736842106,2.6666666666666665,5.0,2.066666666666667,2.6,0
medium,poor,43,79,136,0.3684210526315789,0.33598182862837817,0.06972662160566237,9,0.4845333942685812,0.6516396476423125,0,0.05504649521614825,0.005609427251685986,0.8699540764861289,5.934044285032697,58,60.0,5.840223928941767,0.7341772151898734,58,0.7341772151898734,3.4430379746835444,1.5650197996324098,3,8,0.0006343867103360774,0.004773004773004773,0.028832223834178557,14,0.02207075624797144,2.4,7.0,2.7333333333333334,3.066666666666667,0
medium,poor,44,81,138,0.3684210526315789,0.16237767391887217,0.06611335555564381,9,0.4941756844779225,0.6378600823045267,0,0.05524859534752894,0.005809583074104436,0.8431933991964017,5.961706373770072,58,59.0,5.848744744277012,0.7160493827160493,58,0.7160493827160493,3.4074074074074074,1.5852544117801997,4,7,0.000650492264416315,0.00379746835443038,0.03663409335078186,15,0.021296296296296296,3.066666666666667,7.0,1.9333333333333333,2.4,0
medium,poor,45,79,136,0.631578947368421,0.12742749857031338,0.06763171519355368,8,0.4876114336114695,0.6405419860937779,0,0.07385918140985537,0.007036770173730284,0.2318672623709427,5.943944526439857,58,59.0,5.848744744277012,0.7341772151898734,58,0.7341772151898734,3.4430379746835444,1.5323254061904272,3,9,0.0006660006660006659,0.006105006105006105,0.0421244510534607,14,0.02207075624797144,2.6666666666666665,6.0,2.066666666666667,2.2,0
medium,poor,46,81,137,0.47368421052631576,0.12742749857031338,0.0657599647745655,10,0.5071244400688971,0.6307772561293689,0,0.053514233834233656,0.005657394436304939,0.897646637291121,5.970337037194844,57,57.0,5.832890014164659,0.7037037037037037,57,0.7037037037037037,3.382716049382716,1.5036408590325996,4,7,0.000640725113298953,0.003639240506329114,0.03360525057519837,15,0.021141975308641977,2.6666666666666665,7.0,2.6,2.2666666666666666,0
medium,poor,47,79,136,0.631578947368421,0.42813323987193935,0.06726554989848255,9,0.4827621321142311,0.640404481303652,0,0.05744111298003619,0.005659725478963066,0.890368281849263,5.933268101522315,58,59.0,5.848744744277012,0.7341772151898734,58,0.7341772151898734,3.4430379746835444,1.5970450200374058,3,8,0.0006596778748677482,0.005106005106005106,0.02954865184916219,15,0.02207075624797144,1.9333333333333333,3.0,1.8666666666666667,1.9333333333333333,0
medium,poor,48,77,134,0.3157894736842105,0.42813323987193935,0.07074799486378641,9,0.47448928828200476,0.6477175519091687,0,0.05386224451999931,0.0046594035840973255,0.9222799635069472,5.88638067060627,58,58.0,5.857980995127488,0.7532467532467533,58,0.7532467532467533,3.4805194805194803,1.7253675656605743,3,10,0.0006744133059922534,0.003625730994152046,0.036359724488111776,13,0.022898154477101845,2.2666666666666666,7.0,2.1333333333333333,2.7333333333333334,0
medium,poor,49,79,135,0.3684210526315789,0.12742749857031338,0.06883667431846796,8,0.4843378832339511,0.6293153049482163,0,0.05818111007971989,0.004736888318977154,0.8472503101785106,5.939482562846859,57,58.0,5.8234982365068,0.7215189873417721,57,0.7215189873417721,3.4177215189873418,1.5638931859727088,3,11,0.0006786462482665014,0.0034965034965034965,0.04513920546369531,15,0.021908471275559883,1.9333333333333333,3.0,1.8666666666666667,2.2666666666666666,0
medium,poor,50,79,136,0.7368421052631579,0.1,0.06767906834003087,8,0.4938061268427625,0.6560997982021647,0,0.0583465667290668,0.005453114386378803,0.9293066264181089,5.917602288257584,58,58.0,5.857980995127488,0.7341772151898734,58,0.7341772151898734,3.4430379746835444,1.6969580784677358,3,9,0.0006428170985133011,0.0038295038295038295,0.03898877990396878,14,0.02207075624797144,2.4,3.0,2.2666666666666666,2.7333333333333334,0
medium,poor,51,79,136,0.5789473684210527,0.12742749857031338,0.06917895671694493,11,0.488687582983902,0.633585499213542,0,0.056501916907866406,0.005716887200250058,0.9299577198132724,5.944676370409835,58,60.0,5.840223928941767,0.7341772151898734,58,0.7341772151898734,3.4430379746835444,1.5157137721430958,3,8,0.000619633531025936,0.0031080031080031076,0.035211573733908194,12,0.02207075624797144,2.1333333333333333,3.0,2.3333333333333335,4.2,0
large,well,42,114,180,0.6842105263157895,0.5455594781168519,0.05605588023662471,7,0.633805380416448,0.6958663782744533,0,0.04168747552799718,0.004041526233243432,0.5998204384923719,6.4534995765277365,67,77.0,5.987438813365882,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.5077515929730105,2,9,0.00018159336394082552,0.0015802781289506955,0.025507348707632736,14,0.013972985561248253,2.5,4.0,2.3333333333333335,1.8333333333333333,0
large,well,43,114,180,0.5789473684210527,0.8858667904100825,0.06116227546529672,7,0.6302009026983719,0.7134581737362273,0,0.041096850162358485,0.004333967466116107,0.5864256430683443,6.448729817767794,68,77.0,6.0232165731342375,0.5964912280701754,68,0.5964912280701754,3.1578947368421053,1.4783759900198041,2,8,0.00018575199059595897,0.0015802781289506955,0.02500153940296765,12,0.013972985561248253,2.5416666666666665,4.0,2.1666666666666665,1.9583333333333333,0
large,well,44,114,180,0.7368421052631579,0.8858667904100825,0.05830021285130349,7,0.618602022127891,0.6928888888888889,0,0.0510030130487114,0.005433773990523793,0.6427055143712695,6.461893716504182,67,76.0,5.9912199475970835,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.4362411184488406,2,8,0.0001912968261361368,0.0013432364096080912,0.024356008124445123,12,0.013972985561248253,2.4166666666666665,4.0,2.0833333333333335,2.3333333333333335,0
large,well,45,114,180,0.631578947368421,1.1288378916846888,0.06110226233636669,6,0.6072045245429523,0.68480806921937,0,0.03623664943624727,0.0032221402543048715,0.7930276090671206,6.446342925690312,67,80.0,5.97805590733318,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.5815767580333389,2,10,0.00018297957282586996,0.0022914032869785082,0.02387002106556688,12,0.013972985561248253,3.0416666666666665,4.0,2.25,2.25,0
large,well,46,114,180,0.5789473684210527,0.8858667904100825,0.05906798818614771,7,0.6002645352427936,0.6813496004161347,0,0.05833547339515888,0.00556710977997359,0.8465433294527869,6.45320991121472,67,81.0,5.938253397785998,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.536565704536667,2,9,0.00018644509503848116,0.0015802781289506955,0.02769056349494606,11,0.013972985561248253,2.4583333333333335,4.0,2.0416666666666665,1.875,0
large,well,47,114,180,0.631578947368421,0.6951927961775606,0.05975156543818699,7,0.6246059098260632,0.6874700412232768,0,0.03220207370885257,0.003130190199111808,0.8830575936020054,6.450333999200743,67,78.0,5.974316802112275,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.525105388181426,2,9,0.00018159336394082555,0.001422250316055626,0.027713170291782087,13,0.013972985561248253,2.6666666666666665,4.0,2.3333333333333335,1.9583333333333333,0
large,well,48,114,180,0.7368421052631579,0.6951927961775606,0.05661827375247698,8,0.6150672257611538,0.7028126616810122,0,0.05802152145989834,0.0056188846190229815,0.793446279952643,6.451245602873422,67,77.0,5.987438813365882,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.5193428136569098,2,9,0.00018991061725109234,0.0015276021913190059,0.025509526118283693,11,0.013972985561248253,2.375,4.0,2.375,2.1666666666666665,0
large,well,49,114,180,0.5263157894736842,0.6951927961775606,0.054033838934024504,7,0.6289655909258072,0.691313882532418,0,0.058252966972281196,0.005688522550801289,0.6376073796744921,6.4532985423264195,67,81.0,5.94757299657814,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.5193428136569098,2,9,0.0001850588861534367,0.002370417193426043,0.028722386781312496,12,0.013972985561248253,2.5833333333333335,4.0,2.375,2.1666666666666665,0
large,well,50,114,180,0.6842105263157895,0.6951927961775606,0.052066552080392584,10,0.6334518110314779,0.7002419842710224,0,0.0630325094146698,0.006122710545893677,0.7018083086599285,6.449628920128209,67,82.0,5.9456686203397275,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.5193428136569098,2,9,0.00019614855723379247,0.001422250316055626,0.027358664085708164,13,0.013972985561248253,2.7916666666666665,4.0,2.25,2.2916666666666665,0
large,well,51,114,180,0.7368421052631579,0.8858667904100825,0.054522284302869,8,0.6199700017611611,0.710758992973149,0,0.04923732696105334,0.005214703530955958,0.6087304380672496,6.459423669344628,67,79.0,5.971316665816368,0.5877192982456141,67,0.5877192982456141,3.1578947368421053,1.448404732670196,2,8,0.00019406924390622573,0.0018173198482932997,0.02533424975483434,12,0.013972985561248253,3.0833333333333335,4.0,2.25,2.1666666666666665,0
large,baseline,42,117,204,0.3684210526315789,0.33598182862837817,0.05322027184709788,10,0.4923503704766798,0.6835921037104469,0,0.2614652400865635,0.021321929815321935,0.8911778702285333,6.515956319036196,88,95.0,6.41454100304489,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.6518075290673238,3,11,0.000270377631696972,0.0017991004497751122,0.02886102590596161,8,0.015030946065428824,2.36,4.0,2.24,2.44,0
large,baseline,43,117,204,0.3684210526315789,0.33598182862837817,0.05146361031205251,10,0.5118361506931212,0.6842042410904686,0,0.3901997651469906,0.037399777234536885,0.6298813747333688,6.523430476996373,88,108.0,6.38451713179297,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.5777046218374522,3,9,0.00026461128410153894,0.0017241379310344827,0.026965916002553603,8,0.015030946065428824,2.36,4.0,2.32,2.04,0
large,baseline,44,117,204,0.3157894736842105,0.33598182862837817,0.05050860564760127,12,0.5069088645520294,0.6800402212166918,0,0.3723617932136607,0.03695721499598951,0.357768493974077,6.52863796142353,88,103.0,6.3952383912607615,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.5169435341281068,3,8,0.0002748625687156422,0.0017491254372813592,0.027282825899472046,8,0.015030946065428824,2.4,4.0,2.08,2.12,0
large,baseline,45,117,204,0.47368421052631576,0.33598182862837817,0.05230289620959009,9,0.5106390471050262,0.6596053344519602,0,0.3365619344063365,0.027502815283262556,0.5436894459561032,6.5213923890759915,88,103.0,6.3952383912607615,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.604562856119181,3,11,0.0002524378836222914,0.0018365817091454272,0.02513876324384898,9,0.015030946065428824,2.4,3.0,1.84,2.12,0
large,baseline,46,117,204,0.47368421052631576,0.33598182862837817,0.05235286055797842,10,0.5134017249751949,0.6598974358974359,0,0.39089388859768176,0.037078762039352876,0.5685527714561115,6.536360908277528,88,110.0,6.374497099868501,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.4999452104830426,3,9,0.0002639705788131575,0.001824087956021989,0.030788777577374176,8,0.015030946065428824,2.28,4.0,2.08,1.88,0
large,baseline,47,117,204,0.3157894736842105,0.33598182862837817,0.05105447378223142,11,0.5134713374457165,0.6720665875595453,0,0.309592450925467,0.027291827023769484,0.27159031436127173,6.533791340930872,88,105.0,6.383246589073964,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.5225674706977972,3,10,0.00025948564179448735,0.002511244377811094,0.02829863193117103,8,0.015030946065428824,2.4,4.0,2.44,2.52,0
large,baseline,48,117,204,0.3684210526315789,0.42813323987193935,0.05188115710223225,10,0.4967970860762636,0.6750229711690158,0,0.40306803273851743,0.030376326838323912,0.4192611519412119,6.519236262745668,88,103.0,6.3952383912607615,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.6466250623592125,3,12,0.00025628211535258006,0.0018615692153923038,0.023998739602037203,8,0.015030946065428824,2.32,4.0,2.0,1.84,0
large,baseline,49,117,204,0.6842105263157895,0.33598182862837817,0.051951142689023865,9,0.5042994563644628,0.6653437081135656,0,0.30728154350877185,0.02483894160404601,0.35240373849353024,6.526194808512095,88,106.0,6.388297813053637,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.5668324223027885,3,11,0.0002550007047758172,0.0018615692153923038,0.030810300219933563,9,0.015030946065428824,2.6,4.0,2.24,2.32,0
large,baseline,50,117,204,0.47368421052631576,0.33598182862837817,0.05141285956982887,10,0.4922129452723729,0.6806100217864923,0,0.36714697134095425,0.03246411704785983,0.6938129271128923,6.520263225920437,89,109.0,6.4012118477125775,0.7606837606837606,89,0.7606837606837606,3.4871794871794872,1.5885024104342091,3,10,0.0002755032740040236,0.003260869565217391,0.0321022208449184,8,0.015030946065428824,2.52,4.0,2.16,2.2,0
large,baseline,51,117,204,0.3684210526315789,0.33598182862837817,0.05037717852217001,12,0.5112429981092823,0.6645002961834645,0,0.3134216264615593,0.03036107476956036,0.8868617501768324,6.531324656216056,88,110.0,6.381359713524532,0.7521367521367521,88,0.7521367521367521,3.4871794871794872,1.5112986695683461,3,9,0.0002697369264085905,0.0019490254872563716,0.03090110542375041,8,0.015030946065428824,2.6,4.0,2.04,1.92,0
large,poor,42,128,225,0.3684210526315789,0.16237767391887217,0.05087337890390638,10,0.4940165618092885,0.6957401916058394,0,0.09528214284181412,0.0066704887487975114,0.7159700863464361,6.621544933203946,98,102.0,6.5939939694223355,0.765625,98,0.765625,3.515625,1.8285255971342047,3,13,0.0002201873203349581,0.0014685664291963503,0.026025087551005025,13,0.013841043307086614,2.36,5.0,2.36,2.64,0
large,poor,43,131,228,0.3157894736842105,0.1,0.04819520200394644,10,0.5163023821851069,0.6863011797362942,0,0.05618975526856465,0.005381877597654044,0.9444443048229075,6.668648726579583,98,112.0,6.557354922057463,0.7480916030534351,98,0.7480916030534351,3.480916030534351,1.6639470459047316,3,9,0.0002112095845452849,0.0013416815742397139,0.02371534534302567,16,0.013388138578978274,2.72,7.0,3.12,2.48,0
large,poor,44,133,228,0.2631578947368421,0.12742749857031338,0.04663476334681872,13,0.5274432014116932,0.6782299664505178,0,0.05656307252418636,0.005282027305120327,0.899776330278045,6.683253061081604,96,105.0,6.542816946237414,0.7218045112781954,96,0.7218045112781954,3.4285714285714284,1.6419579101586452,4,9,0.00021697199278557252,0.001349371578379212,0.022738126774896852,15,0.012987012987012988,2.88,7.0,2.4,2.52,0
large,poor,45,131,227,0.3684210526315789,0.12742749857031338,0.048306855879306866,12,0.5107677285168875,0.6657336726039016,0,0.07285673085728979,0.005481282625028074,0.50783739138021,6.662678670881213,97,108.0,6.5511837984596255,0.7404580152671756,97,0.7404580152671756,3.4656488549618323,1.726743879767779,3,12,0.00020347130235289298,0.0014609421586165771,0.02235124204405539,15,0.013329418672930124,2.16,3.0,1.96,2.12,0
large,poor,46,133,229,0.3157894736842105,0.16237767391887217,0.048682499794023656,11,0.5132916427094882,0.6613075241294726,0,0.05481027877767698,0.005114689957362346,0.9243940669869024,6.6934896579227505,97,111.0,6.5421636140977135,0.7293233082706767,97,0.7293233082706767,3.443609022556391,1.6194937194342602,3,9,0.0002139282974959954,0.0014072017888811783,0.02641437871085906,15,0.01304397357028936,2.6,7.0,2.44,2.32,0
large,poor,47,131,226,0.47368421052631576,0.1,0.04782805741815453,11,0.5080727744660191,0.677518469458821,0,0.05686271041220558,0.004967547078657199,0.9270545299057521,6.6718501925725935,96,114.0,6.510478720285976,0.732824427480916,96,0.732824427480916,3.450381679389313,1.630874539232798,3,10,0.00021940305980781748,0.001967799642218247,0.02422607175736232,15,0.013270698766881974,2.96,7.0,3.28,2.64,0
large,poor,48,129,226,0.42105263157894735,0.42813323987193935,0.04964332377743338,9,0.4989034017859775,0.6838223574585235,0,0.04804967980958419,0.0036125364960870225,0.9228970758390599,6.6456225460043505,98,107.0,6.5732426873355845,0.7596899224806202,98,0.7596899224806202,3.503875968992248,1.7303673088035383,3,12,0.0002141129524507111,0.0014968832020997376,0.021438312787964948,13,0.013687015503875969,2.44,7.0,2.4,2.2,0
large,poor,49,131,228,0.3684210526315789,0.1,0.047232989148555324,11,0.5331528159690985,0.6732349944876286,0,0.05406148289201639,0.004048818356329508,0.9305753789080984,6.66168647948816,98,109.0,6.566349462391464,0.7480916030534351,98,0.7480916030534351,3.480916030534351,1.7136682009282873,3,12,0.00021667190138697327,0.001480818922679388,0.02719274711319741,15,0.013388138578978274,3.2,7.0,2.08,1.96,0
large,poor,50,131,227,0.47368421052631576,0.1,0.04872462342582364,11,0.501154643323951,0.6866452674453106,0,0.05090203885849521,0.0038448724221785214,0.9436352188556807,6.657238885982506,98,108.0,6.569702316978143,0.7480916030534351,98,0.7480916030534351,3.4656488549618323,1.7267438797677792,3,12,0.0002244101835793652,0.00259391771019678,0.02748055069545972,14,0.013329418672930124,2.72,7.0,2.76,2.16,0
large,poor,51,131,227,0.3684210526315789,0.12742749857031338,0.04775768735709711,12,0.5149141531096904,0.6699192785779873,0,0.053441601213199484,0.005043756405480467,0.9242735280759069,6.666387068554323,97,109.0,6.548000838538254,0.7404580152671756,97,0.7404580152671756,3.4656488549618323,1.645246263028772,3,9,0.00021712709445711396,0.0015503875968992248,0.026918867668329398,16,0.013329418672930124,2.88,7.0,2.24,2.44,0
